Ensembl Gene ID	Ensembl Transcript ID	Affy zebrafish	HGNC symbol
ENSDARG00000013822	ENSDART00000126362	Dr.13949.1.A1_at	ANAPC16
ENSDARG00000093653	ENSDART00000144083		
ENSDARG00000068923	ENSDART00000099853		UMODL1
ENSDARG00000068923	ENSDART00000126952		UMODL1
ENSDARG00000036051	ENSDART00000133354	Dr.18462.1.A1_at	
ENSDARG00000036051	ENSDART00000052338	Dr.18462.1.A1_at	
ENSDARG00000012347	ENSDART00000019658		
ENSDARG00000020405	ENSDART00000018625	Dr.5631.1.A1_at	
ENSDARG00000086159	ENSDART00000132905	Dr.22190.1.A1_at	
ENSDARG00000086159	ENSDART00000131066	Dr.22190.1.A1_at	
ENSDARG00000037618	ENSDART00000054788	Dr.13972.1.S1_at	DDIT4
ENSDARG00000070526	ENSDART00000103615		FAM164C
ENSDARG00000026723	ENSDART00000037450	Dr.7496.1.A1_at	
ENSDARG00000074807	ENSDART00000110731		
ENSDARG00000074807	ENSDART00000145991		
ENSDARG00000094691	ENSDART00000138889		
ENSDARG00000042003	ENSDART00000078374		
ENSDARG00000042003	ENSDART00000124070		
ENSDARG00000042003	ENSDART00000145079		
ENSDARG00000087473	ENSDART00000130048		DNAJB12 (1 of 3)
ENSDARG00000093465	ENSDART00000136537		
ENSDARG00000092773	ENSDART00000141342		
ENSDARG00000042566	ENSDART00000126229	Dr.18282.2.S1_at	
ENSDARG00000069549	ENSDART00000101319	Dr.4218.1.A1_at	
ENSDARG00000069549	ENSDART00000147931	Dr.4218.1.A1_at	
ENSDARG00000006925	ENSDART00000057485		
ENSDARG00000006925	ENSDART00000133908		
ENSDARG00000070098	ENSDART00000138852	Dr.12810.1.A1_at	
ENSDARG00000070098	ENSDART00000134860		
ENSDARG00000070098	ENSDART00000102600		
ENSDARG00000075345	ENSDART00000114319		C3H16orf89
ENSDARG00000033662	ENSDART00000149351	Dr.21067.1.S1_at	
ENSDARG00000033662	ENSDART00000050006	Dr.12321.1.A1_at	
ENSDARG00000033662	ENSDART00000050006	Dr.21067.1.S1_at	
ENSDARG00000010454	ENSDART00000023588	Dr.12592.1.S1_at	
ENSDARG00000042008	ENSDART00000105486		
ENSDARG00000056583	ENSDART00000079104	Dr.15123.1.A1_at	
ENSDARG00000071378	ENSDART00000105485		C22H19orf70
ENSDARG00000071378	ENSDART00000148088		C22H19orf70
ENSDARG00000079307	ENSDART00000135606		
ENSDARG00000079307	ENSDART00000122668		
ENSDARG00000079307	ENSDART00000110708		
ENSDARG00000079307	ENSDART00000142417		
ENSDARG00000079307	ENSDART00000134591		
ENSDARG00000079307	ENSDART00000143712		
ENSDARG00000079307	ENSDART00000146646		
ENSDARG00000079307	ENSDART00000133542		
ENSDARG00000054963	ENSDART00000077235	Dr.13440.1.S1_at	
ENSDARG00000054963	ENSDART00000144495		
ENSDARG00000043285	ENSDART00000063541		ZNF295
ENSDARG00000043285	ENSDART00000137244		ZNF295
ENSDARG00000069548	ENSDART00000110198		
ENSDARG00000069548	ENSDART00000101315		
ENSDARG00000070607	ENSDART00000103862	Dr.14812.1.S1_at	
ENSDARG00000043287	ENSDART00000063544	Dr.12242.1.S1_at	C10H12orf44
ENSDARG00000043287	ENSDART00000141013	Dr.12242.1.S1_at	C10H12orf44
ENSDARG00000043287	ENSDART00000126727	Dr.12242.1.S1_at	C10H12orf44
ENSDARG00000043287	ENSDART00000125706	Dr.12242.1.S1_at	C10H12orf44
ENSDARG00000094985	ENSDART00000143857		
ENSDARG00000071377	ENSDART00000105315	Dr.16029.1.S1_at	
ENSDARG00000071377	ENSDART00000061739	Dr.16029.1.S1_at	
ENSDARG00000073961	ENSDART00000131651		C21H5orf32
ENSDARG00000073961	ENSDART00000114964		C21H5orf32
ENSDARG00000068219	ENSDART00000131510		B3GNT8
ENSDARG00000068219	ENSDART00000098528		B3GNT8
ENSDARG00000055901	ENSDART00000145198	Dr.25891.1.A1_at	STEAP4
ENSDARG00000055901	ENSDART00000145198	Dr.12725.1.A1_at	STEAP4
ENSDARG00000055901	ENSDART00000129317	Dr.25891.1.A1_at	STEAP4
ENSDARG00000055901	ENSDART00000129317	Dr.12725.1.A1_at	STEAP4
ENSDARG00000055901	ENSDART00000078310	Dr.12725.1.A1_at	STEAP4
ENSDARG00000007141	ENSDART00000133705	Dr.3143.1.S1_at	
ENSDARG00000007141	ENSDART00000007913	Dr.3143.1.S1_at	
ENSDARG00000076068	ENSDART00000113356		CRTC1 (1 of 2)
ENSDARG00000087251	ENSDART00000125772		
ENSDARG00000011506	ENSDART00000139433	Dr.17371.1.A1_at	
ENSDARG00000011506	ENSDART00000103855	Dr.17371.1.A1_at	
ENSDARG00000011506	ENSDART00000140038		
ENSDARG00000002916	ENSDART00000014190		
ENSDARG00000020581	ENSDART00000149294		OTOF (2 of 2)
ENSDARG00000020581	ENSDART00000149773		OTOF (2 of 2)
ENSDARG00000020581	ENSDART00000041685		OTOF (2 of 2)
ENSDARG00000034941	ENSDART00000139690		GLB1L2
ENSDARG00000034941	ENSDART00000098523		GLB1L2
ENSDARG00000034941	ENSDART00000132775		GLB1L2
ENSDARG00000010113	ENSDART00000105176	Dr.4264.1.S1_at	
ENSDARG00000010113	ENSDART00000148731	Dr.4264.1.S1_at	
ENSDARG00000094046	ENSDART00000143588		
ENSDARG00000094046	ENSDART00000144348		
ENSDARG00000094046	ENSDART00000142641		
ENSDARG00000012932	ENSDART00000003978	Dr.3562.1.A1_at	MAT2B
ENSDARG00000012932	ENSDART00000003978	Dr.3562.2.S1_at	MAT2B
ENSDARG00000012932	ENSDART00000135659	Dr.3562.1.A1_at	MAT2B
ENSDARG00000012932	ENSDART00000135659	Dr.3562.2.S1_at	MAT2B
ENSDARG00000012932	ENSDART00000137878	Dr.3562.2.S1_at	MAT2B
ENSDARG00000012932	ENSDART00000146079	Dr.3562.2.S1_at	MAT2B
ENSDARG00000042571	ENSDART00000148242		
ENSDARG00000042571	ENSDART00000062441	Dr.16522.1.A1_at	
ENSDARG00000021579	ENSDART00000037670	Dr.17944.1.S1_at	
ENSDARG00000061725	ENSDART00000088346		MAST3 (2 of 2)
ENSDARG00000086290	ENSDART00000127080	Dr.19783.1.A1_at	ZNF804B
ENSDARG00000086290	ENSDART00000133696		ZNF804B
ENSDARG00000060785	ENSDART00000086018		C13H14orf135
ENSDARG00000060785	ENSDART00000138720		C13H14orf135
ENSDARG00000068919	ENSDART00000138460	Dr.14386.1.A1_at	
ENSDARG00000068919	ENSDART00000099841	Dr.14386.1.A1_at	
ENSDARG00000016033	ENSDART00000012832		
ENSDARG00000054950	ENSDART00000138840		
ENSDARG00000054950	ENSDART00000138648		
ENSDARG00000054950	ENSDART00000077223		
ENSDARG00000089480	ENSDART00000141911		
ENSDARG00000089480	ENSDART00000121671		
ENSDARG00000004246	ENSDART00000007531	Dr.10489.1.S1_at	
ENSDARG00000004246	ENSDART00000007531	Dr.20260.1.A1_at	
ENSDARG00000093211	ENSDART00000147836		
ENSDARG00000089429	ENSDART00000124811		
ENSDARG00000089429	ENSDART00000135988		
ENSDARG00000001621	ENSDART00000135973		NFYA (1 of 2)
ENSDARG00000001621	ENSDART00000003493		NFYA (1 of 2)
ENSDARG00000068008	ENSDART00000098100		ARHGAP44 (2 of 2)
ENSDARG00000056704	ENSDART00000060321	Dr.23270.1.A1_at	RAMP1
ENSDARG00000003444	ENSDART00000005670		
ENSDARG00000056572	ENSDART00000079092		NRSN2
ENSDARG00000076564	ENSDART00000112124		
ENSDARG00000076564	ENSDART00000111029		
ENSDARG00000094740	ENSDART00000133890		
ENSDARG00000088711	ENSDART00000141904		
ENSDARG00000088711	ENSDART00000077221		
ENSDARG00000028715	ENSDART00000059035	Dr.15052.1.S1_at	FAM188A
ENSDARG00000028715	ENSDART00000059035	Dr.3675.1.A1_at	FAM188A
ENSDARG00000095160	ENSDART00000143820	Dr.17587.1.A1_at	
ENSDARG00000052030	ENSDART00000147494	Dr.13132.1.A1_at	
ENSDARG00000052030	ENSDART00000145019	Dr.13132.1.A1_at	
ENSDARG00000052030	ENSDART00000145019	Dr.13132.2.S1_at	
ENSDARG00000052030	ENSDART00000057287	Dr.13132.1.A1_at	
ENSDARG00000052030	ENSDART00000057287	Dr.13132.2.S1_at	
ENSDARG00000052030	ENSDART00000137268	Dr.13132.1.A1_at	
ENSDARG00000052030	ENSDART00000137268	Dr.13132.2.S1_at	
ENSDARG00000052030	ENSDART00000141822	Dr.13132.1.A1_at	
ENSDARG00000052030	ENSDART00000141822	Dr.13132.2.S1_at	
ENSDARG00000052030	ENSDART00000132762	Dr.13132.1.A1_at	
ENSDARG00000052030	ENSDART00000132762	Dr.13132.2.S1_at	
ENSDARG00000052030	ENSDART00000148142	Dr.13132.1.A1_at	
ENSDARG00000052030	ENSDART00000148142	Dr.13132.2.S1_at	
ENSDARG00000052030	ENSDART00000142213	Dr.13132.1.A1_at	
ENSDARG00000052030	ENSDART00000142213	Dr.13132.2.S1_at	
ENSDARG00000032324	ENSDART00000101276	Dr.3945.1.A1_at	
ENSDARG00000032324	ENSDART00000101269	Dr.3945.1.A1_at	
ENSDARG00000032324	ENSDART00000101215	Dr.3945.1.A1_at	
ENSDARG00000032324	ENSDART00000132878		
ENSDARG00000032324	ENSDART00000135334		
ENSDARG00000032324	ENSDART00000060315		
ENSDARG00000004447	ENSDART00000074490		APLNR
ENSDARG00000004588	ENSDART00000026992	Dr.20124.1.A1_at	
ENSDARG00000032155	ENSDART00000076527	Dr.20956.1.S1_at	
ENSDARG00000032155	ENSDART00000126658	Dr.11472.1.A1_at	
ENSDARG00000032155	ENSDART00000126658	Dr.20956.1.S1_at	
ENSDARG00000032155	ENSDART00000127843	Dr.11472.1.A1_at	
ENSDARG00000032155	ENSDART00000127843	Dr.20956.1.S1_at	
ENSDARG00000054942	ENSDART00000133528	Dr.13015.1.S1_at	
ENSDARG00000054942	ENSDART00000103602	Dr.13015.1.S1_at	
ENSDARG00000035553	ENSDART00000121504	Dr.15721.1.S1_at	
ENSDARG00000035553	ENSDART00000121715	Dr.15721.1.S1_at	
ENSDARG00000035553	ENSDART00000051539	Dr.15721.1.S1_at	
ENSDARG00000095192	ENSDART00000133664		
ENSDARG00000026499	ENSDART00000063551		
ENSDARG00000092592	ENSDART00000138177		
ENSDARG00000018060	ENSDART00000056822		
ENSDARG00000018060	ENSDART00000147207		
ENSDARG00000090615	ENSDART00000126737	Dr.6172.1.A1_at	CD59 (1 of 2)
ENSDARG00000089078	ENSDART00000123419		COL23A1 (2 of 4)
ENSDARG00000089078	ENSDART00000147387		COL23A1 (2 of 4)
ENSDARG00000029242	ENSDART00000047220		
ENSDARG00000029242	ENSDART00000139382		
ENSDARG00000070463	ENSDART00000130815	Dr.2722.1.A1_at	E2F3
ENSDARG00000070463	ENSDART00000103437		E2F3
ENSDARG00000021595	ENSDART00000039277	Dr.13920.1.A1_at	
ENSDARG00000070522	ENSDART00000085216		
ENSDARG00000070522	ENSDART00000145615		
ENSDARG00000053520	ENSDART00000063438		C12H7orf62
ENSDARG00000078717	ENSDART00000141061		ITGA8
ENSDARG00000078717	ENSDART00000059038		ITGA8
ENSDARG00000078717	ENSDART00000059044		ITGA8
ENSDARG00000053530	ENSDART00000063442		
ENSDARG00000004082	ENSDART00000013745	DrAffx.1.54.S1_at	
ENSDARG00000004082	ENSDART00000125161	DrAffx.1.54.S1_at	
ENSDARG00000092576	ENSDART00000144442	Dr.15951.1.A1_at	
ENSDARG00000061314	ENSDART00000140617		NGRN
ENSDARG00000061314	ENSDART00000123300		NGRN
ENSDARG00000007523	ENSDART00000066903	Dr.3944.2.S1_at	
ENSDARG00000007523	ENSDART00000066903	Dr.3944.1.A1_at	
ENSDARG00000007523	ENSDART00000130072	Dr.3944.2.S1_at	
ENSDARG00000007523	ENSDART00000130072	Dr.3944.1.A1_at	
ENSDARG00000007523	ENSDART00000126732	Dr.3944.2.S1_at	
ENSDARG00000007523	ENSDART00000126732	Dr.3944.1.A1_at	
ENSDARG00000007523	ENSDART00000123369		
ENSDARG00000077440	ENSDART00000114996		SYDE1
ENSDARG00000006468	ENSDART00000020381		
ENSDARG00000006468	ENSDART00000134258		
ENSDARG00000062192	ENSDART00000135153		TBC1D8B
ENSDARG00000062192	ENSDART00000089605		TBC1D8B
ENSDARG00000089835	ENSDART00000121518		
ENSDARG00000071292	ENSDART00000050258		
ENSDARG00000076473	ENSDART00000134255		TRIM37
ENSDARG00000076473	ENSDART00000110986		TRIM37
ENSDARG00000005908	ENSDART00000139890		
ENSDARG00000005908	ENSDART00000129939		
ENSDARG00000005908	ENSDART00000091959		
ENSDARG00000005908	ENSDART00000135736		
ENSDARG00000005908	ENSDART00000134414		
ENSDARG00000075323	ENSDART00000112167	Dr.4006.1.S1_at	SRFBP1
ENSDARG00000075323	ENSDART00000112167	Dr.16701.1.A1_at	SRFBP1
ENSDARG00000025187	ENSDART00000111763	Dr.26486.1.S1_at	
ENSDARG00000025187	ENSDART00000030646	Dr.26486.1.S1_at	
ENSDARG00000091739	ENSDART00000090338		GPC6 (1 of 4)
ENSDARG00000056252	ENSDART00000134190	Dr.7387.1.A1_at	
ENSDARG00000056252	ENSDART00000143667		
ENSDARG00000056252	ENSDART00000078710		
ENSDARG00000075712	ENSDART00000103422		CTBP2
ENSDARG00000005625	ENSDART00000009149	Dr.17279.1.A1_at	
ENSDARG00000005625	ENSDART00000009149	Dr.17531.1.S1_at	
ENSDARG00000005625	ENSDART00000142694		
ENSDARG00000016867	ENSDART00000021462	Dr.4850.1.A1_at	
ENSDARG00000076521	ENSDART00000114949		MMP21
ENSDARG00000079103	ENSDART00000006398		
ENSDARG00000056378	ENSDART00000078866	Dr.4759.1.S1_at	
ENSDARG00000056378	ENSDART00000136072		
ENSDARG00000038012	ENSDART00000103592		FAM83F (1 of 2)
ENSDARG00000039304	ENSDART00000057432	Dr.21020.1.S1_at	
ENSDARG00000079788	ENSDART00000109450	Dr.25305.1.A1_at	
ENSDARG00000079788	ENSDART00000109450	Dr.17723.1.S1_at	
ENSDARG00000075547	ENSDART00000108791	Dr.19579.1.A1_at	
ENSDARG00000075547	ENSDART00000144588	Dr.19579.1.A1_at	
ENSDARG00000021808	ENSDART00000149306		
ENSDARG00000021808	ENSDART00000012157	Dr.18105.1.A1_at	
ENSDARG00000021808	ENSDART00000149566		
ENSDARG00000038011	ENSDART00000055408		CYTH4 (2 of 2)
ENSDARG00000038011	ENSDART00000141720		CYTH4 (2 of 2)
ENSDARG00000004695	ENSDART00000125987	Dr.9781.1.S1_at	
ENSDARG00000004695	ENSDART00000143903	Dr.9781.1.S1_at	
ENSDARG00000004695	ENSDART00000135381	Dr.9781.1.S1_at	
ENSDARG00000027491	ENSDART00000130190	Dr.24250.1.S1_at	
ENSDARG00000027491	ENSDART00000105309	Dr.24250.1.S1_at	
ENSDARG00000039213	ENSDART00000057290	Dr.3408.1.A1_at	
ENSDARG00000008209	ENSDART00000131032		
ENSDARG00000008209	ENSDART00000044397		
ENSDARG00000008209	ENSDART00000129169		
ENSDARG00000012306	ENSDART00000024590	Dr.17253.1.A1_at	
ENSDARG00000012306	ENSDART00000132522		
ENSDARG00000012306	ENSDART00000127236	Dr.17253.1.A1_at	
ENSDARG00000089939	ENSDART00000129265		C14H5orf25
ENSDARG00000025275	ENSDART00000139020	Dr.14499.1.S1_at	
ENSDARG00000025275	ENSDART00000019992	Dr.14499.1.S1_at	
ENSDARG00000025275	ENSDART00000142064		
ENSDARG00000022001	ENSDART00000030357		CNOT6 (2 of 2)
ENSDARG00000017126	ENSDART00000016271	Dr.12240.1.A1_a_at	
ENSDARG00000017126	ENSDART00000016271	Dr.12240.1.A1_x_at	
ENSDARG00000017126	ENSDART00000145190		
ENSDARG00000002077	ENSDART00000006648		
ENSDARG00000004311	ENSDART00000021396	Dr.16546.1.S1_at	
ENSDARG00000034013	ENSDART00000124646	Dr.4550.1.A1_at	
ENSDARG00000034013	ENSDART00000140819	Dr.4550.1.A1_at	
ENSDARG00000034013	ENSDART00000061725	Dr.4550.1.A1_at	
ENSDARG00000094847	ENSDART00000148212		
ENSDARG00000031108	ENSDART00000025224	Dr.26037.1.A1_at	LRBA
ENSDARG00000031108	ENSDART00000146960		LRBA
ENSDARG00000031108	ENSDART00000142740		LRBA
ENSDARG00000037267	ENSDART00000035080		
ENSDARG00000038010	ENSDART00000123619		
ENSDARG00000038010	ENSDART00000055407		
ENSDARG00000090433	ENSDART00000129960		
ENSDARG00000028252	ENSDART00000049285	Dr.7352.1.A1_at	
ENSDARG00000028252	ENSDART00000102378	Dr.7352.1.A1_at	
ENSDARG00000079283	ENSDART00000110137		
ENSDARG00000039217	ENSDART00000130492	Dr.366.1.S1_at	
ENSDARG00000039217	ENSDART00000057293	Dr.366.1.S1_at	
ENSDARG00000039217	ENSDART00000145783		
ENSDARG00000039217	ENSDART00000129805		
ENSDARG00000012632	ENSDART00000007202		
ENSDARG00000056367	ENSDART00000078854		
ENSDARG00000014430	ENSDART00000138243	Dr.9342.1.A1_at	
ENSDARG00000014430	ENSDART00000099827	Dr.9342.1.A1_at	
ENSDARG00000014430	ENSDART00000018977	Dr.9342.1.A1_at	
ENSDARG00000014430	ENSDART00000133421		
ENSDARG00000076477	ENSDART00000113972		ZMIZ1 (2 of 2)
ENSDARG00000052842	ENSDART00000074768	Dr.20789.1.A1_at	PPIF (1 of 2)
ENSDARG00000069278	ENSDART00000085989	Dr.5906.1.A1_at	
ENSDARG00000071375	ENSDART00000093310		
ENSDARG00000071375	ENSDART00000093312		
ENSDARG00000005257	ENSDART00000137063		GBGT1 (1 of 11)
ENSDARG00000005257	ENSDART00000027250		GBGT1 (1 of 11)
ENSDARG00000036043	ENSDART00000052329		ZNF408
ENSDARG00000088507	ENSDART00000106251		
ENSDARG00000036041	ENSDART00000114238		
ENSDARG00000036041	ENSDART00000052325		
ENSDARG00000036041	ENSDART00000131468		
ENSDARG00000036041	ENSDART00000137001		
ENSDARG00000036041	ENSDART00000146934		
ENSDARG00000036041	ENSDART00000133207		
ENSDARG00000002632	ENSDART00000149089	Dr.10293.1.S1_at	
ENSDARG00000002632	ENSDART00000023547	Dr.10293.1.S1_at	
ENSDARG00000002632	ENSDART00000149200	Dr.10293.1.S1_at	
ENSDARG00000093378	ENSDART00000140121		
ENSDARG00000092718	ENSDART00000140766		
ENSDARG00000013221	ENSDART00000145692		
ENSDARG00000013221	ENSDART00000131795		
ENSDARG00000013221	ENSDART00000146402		
ENSDARG00000013221	ENSDART00000002096		
ENSDARG00000013221	ENSDART00000141030		
ENSDARG00000015266	ENSDART00000014608	Dr.15056.1.S1_at	
ENSDARG00000077364	ENSDART00000112550		
ENSDARG00000077364	ENSDART00000139973		
ENSDARG00000054312	ENSDART00000076479	Dr.1298.1.A1_at	
ENSDARG00000088298	ENSDART00000124639		
ENSDARG00000092542	ENSDART00000142281	Dr.22464.1.A1_at	
ENSDARG00000092542	ENSDART00000139364	Dr.22464.1.A1_at	
ENSDARG00000053165	ENSDART00000075159		
ENSDARG00000078983	ENSDART00000139526		
ENSDARG00000078983	ENSDART00000135116		
ENSDARG00000078983	ENSDART00000110229	Dr.9300.1.A1_at	
ENSDARG00000078983	ENSDART00000135882		
ENSDARG00000014386	ENSDART00000024064	Dr.5570.1.S1_a_at	GALNT6
ENSDARG00000014386	ENSDART00000024064	Dr.26203.1.A1_at	GALNT6
ENSDARG00000014386	ENSDART00000131615	Dr.5570.1.S1_a_at	GALNT6
ENSDARG00000035895	ENSDART00000114442		FNDC5 (1 of 2)
ENSDARG00000035895	ENSDART00000074497		FNDC5 (1 of 2)
ENSDARG00000035895	ENSDART00000052108		FNDC5 (1 of 2)
ENSDARG00000040350	ENSDART00000059053	Dr.19457.1.S1_at	
ENSDARG00000000690	ENSDART00000000744	Dr.22923.1.A1_at	
ENSDARG00000014477	ENSDART00000048867		
ENSDARG00000094600	ENSDART00000135315		GBGT1 (11 of 11)
ENSDARG00000035692	ENSDART00000051763	Dr.907.1.S1_at	
ENSDARG00000035692	ENSDART00000137066	Dr.907.1.S1_at	
ENSDARG00000035692	ENSDART00000143428		
ENSDARG00000003058	ENSDART00000010494	Dr.3646.1.A1_at	
ENSDARG00000003058	ENSDART00000131422		
ENSDARG00000003058	ENSDART00000137007		
ENSDARG00000061846	ENSDART00000088687		
ENSDARG00000061846	ENSDART00000140697		
ENSDARG00000095456	ENSDART00000140522		
ENSDARG00000092207	ENSDART00000141055	Dr.5685.2.S1_at	
ENSDARG00000092207	ENSDART00000138039	Dr.5685.2.S1_at	
ENSDARG00000092207	ENSDART00000141632		
ENSDARG00000092207	ENSDART00000136513		
ENSDARG00000092207	ENSDART00000140091		
ENSDARG00000019995	ENSDART00000075150	Dr.567.2.S1_a_at	
ENSDARG00000019995	ENSDART00000126820	Dr.567.2.S1_a_at	
ENSDARG00000056226	ENSDART00000078683	Dr.11558.1.A1_at	
ENSDARG00000056226	ENSDART00000138688	Dr.11558.1.A1_at	
ENSDARG00000094730	ENSDART00000046209		
ENSDARG00000094730	ENSDART00000141708		
ENSDARG00000093305	ENSDART00000140137		
ENSDARG00000045490	ENSDART00000146272	Dr.9423.1.S1_at	NDUFB2
ENSDARG00000045490	ENSDART00000066904	Dr.9423.1.S1_at	NDUFB2
ENSDARG00000068503	ENSDART00000099083	Dr.1991.1.A1_s_at	
ENSDARG00000068503	ENSDART00000099084	Dr.1991.1.A1_s_at	
ENSDARG00000068503	ENSDART00000134184	Dr.1991.1.A1_s_at	
ENSDARG00000068503	ENSDART00000147887	Dr.1991.1.A1_s_at	
ENSDARG00000068503	ENSDART00000133805	Dr.1991.1.A1_s_at	
ENSDARG00000068503	ENSDART00000143024		
ENSDARG00000061580	ENSDART00000134922		
ENSDARG00000061580	ENSDART00000087977		
ENSDARG00000061124	ENSDART00000086823	Dr.4682.1.A1_at	
ENSDARG00000044094	ENSDART00000076974		
ENSDARG00000021257	ENSDART00000132298	Dr.20598.1.S1_at	
ENSDARG00000021257	ENSDART00000011052	Dr.20598.1.S1_at	
ENSDARG00000021257	ENSDART00000139315		
ENSDARG00000021257	ENSDART00000143234		
ENSDARG00000056268	ENSDART00000143922	Dr.11476.1.A1_at	
ENSDARG00000056268	ENSDART00000061580	Dr.11476.1.A1_at	
ENSDARG00000018111	ENSDART00000130409	Dr.18372.1.A1_at	
ENSDARG00000018111	ENSDART00000113426	Dr.18372.1.A1_at	
ENSDARG00000018111	ENSDART00000002851	Dr.18372.1.A1_at	
ENSDARG00000018111	ENSDART00000123801	Dr.18380.1.S1_at	
ENSDARG00000020534	ENSDART00000125216		
ENSDARG00000040352	ENSDART00000018235		
ENSDARG00000027797	ENSDART00000145332		
ENSDARG00000027797	ENSDART00000038491		
ENSDARG00000027797	ENSDART00000134406		
ENSDARG00000042094	ENSDART00000110200	Dr.1053.1.A1_at	
ENSDARG00000042094	ENSDART00000143641	Dr.1053.1.A1_at	
ENSDARG00000042094	ENSDART00000024751	Dr.1053.1.A1_at	
ENSDARG00000077585	ENSDART00000110741		DNAJC30 (2 of 2)
ENSDARG00000078459	ENSDART00000136245	Dr.19518.1.S1_at	CUX1
ENSDARG00000078459	ENSDART00000136245	Dr.17966.2.A1_at	CUX1
ENSDARG00000078459	ENSDART00000136245	Dr.18104.1.A1_at	CUX1
ENSDARG00000078459	ENSDART00000081170	Dr.19518.1.S1_at	CUX1
ENSDARG00000078459	ENSDART00000081170	Dr.17966.2.A1_at	CUX1
ENSDARG00000078459	ENSDART00000081170	Dr.18104.1.A1_at	CUX1
ENSDARG00000077736	ENSDART00000084014		CPLX1
ENSDARG00000086907	ENSDART00000125790		NCBP1 (1 of 2)
ENSDARG00000070585	ENSDART00000103810		EPB41
ENSDARG00000070585	ENSDART00000138775		EPB41
ENSDARG00000018382	ENSDART00000034745	Dr.17692.1.A1_at	
ENSDARG00000086766	ENSDART00000123484		
ENSDARG00000088054	ENSDART00000124250		
ENSDARG00000094885	ENSDART00000139913		
ENSDARG00000087007	ENSDART00000112324		NCBP1 (2 of 2)
ENSDARG00000090822	ENSDART00000102542	Dr.6928.3.S1_x_at	
ENSDARG00000090822	ENSDART00000102542	Dr.6928.3.S1_at	
ENSDARG00000039642	ENSDART00000057945		ATP6V0E1
ENSDARG00000039641	ENSDART00000057944	Dr.25291.5.A1_at	
ENSDARG00000086808	ENSDART00000127374		DDHD1 (2 of 2)
ENSDARG00000079620	ENSDART00000109732		
ENSDARG00000079620	ENSDART00000147308		
ENSDARG00000020242	ENSDART00000049464		
ENSDARG00000020242	ENSDART00000134126		
ENSDARG00000020242	ENSDART00000085996	Dr.21282.1.A1_at	
ENSDARG00000062592	ENSDART00000050205	Dr.24989.1.S1_at	
ENSDARG00000087474	ENSDART00000122256		
ENSDARG00000044334	ENSDART00000149660		
ENSDARG00000044334	ENSDART00000047904		
ENSDARG00000044334	ENSDART00000113645		
ENSDARG00000030644	ENSDART00000136505		
ENSDARG00000030644	ENSDART00000047528		
ENSDARG00000067601	ENSDART00000097328	Dr.7539.2.S1_at	
ENSDARG00000067601	ENSDART00000142260		
ENSDARG00000092820	ENSDART00000132204		
ENSDARG00000090949	ENSDART00000125331		TJP3
ENSDARG00000042623	ENSDART00000062528	Dr.15173.1.S1_at	
ENSDARG00000042623	ENSDART00000127058	Dr.15173.1.S1_at	
ENSDARG00000042623	ENSDART00000062525	Dr.15173.1.S1_at	
ENSDARG00000042623	ENSDART00000130714	Dr.15173.1.S1_at	
ENSDARG00000086014	ENSDART00000127912	Dr.5132.1.A1_at	
ENSDARG00000079330	ENSDART00000079034		
ENSDARG00000079330	ENSDART00000079026		
ENSDARG00000075408	ENSDART00000109315		DLG5
ENSDARG00000070586	ENSDART00000103811	Dr.19844.1.A1_at	
ENSDARG00000024324	ENSDART00000036461	Dr.12555.1.S1_at	
ENSDARG00000024324	ENSDART00000131313		
ENSDARG00000089647	ENSDART00000130061		VDAC2 (2 of 2)
ENSDARG00000060237	ENSDART00000082500		
ENSDARG00000026709	ENSDART00000099819	Dr.21228.1.A1_at	
ENSDARG00000026709	ENSDART00000030687	Dr.21228.1.A1_at	
ENSDARG00000086253	ENSDART00000130049		
ENSDARG00000076184	ENSDART00000109103		
ENSDARG00000087733	ENSDART00000128258		PARG (2 of 2)
ENSDARG00000091613	ENSDART00000108822		
ENSDARG00000091497	ENSDART00000125226		CPXM2 (1 of 2)
ENSDARG00000039222	ENSDART00000124917	DrAffx.1.21.S1_at	
ENSDARG00000039222	ENSDART00000057297	DrAffx.1.21.S1_at	
ENSDARG00000091944	ENSDART00000139502		GBGT1 (7 of 11)
ENSDARG00000006181	ENSDART00000044282		
ENSDARG00000006181	ENSDART00000147222		
ENSDARG00000006181	ENSDART00000144328		
ENSDARG00000088862	ENSDART00000125787		STXBP6 (1 of 2)
ENSDARG00000074603	ENSDART00000114914	Dr.10417.1.A1_at	
ENSDARG00000078792	ENSDART00000108839		CPXM2 (2 of 2)
ENSDARG00000086928	ENSDART00000123799		
ENSDARG00000010936	ENSDART00000035873		
ENSDARG00000010936	ENSDART00000148456		
